 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,4.200914,5.452740,4096,16,8
task_dep,0.444691,51.511011
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,1.164953,19.663018,4096,64,8
par_for,0.604644,37.884259
task,0.432459,52.967995
task_dep,0.463095,49.463922
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,1.132518,20.226161,4096,64,8
par_for,0.548499,41.762150
task,0.427678,53.560153
task_dep,0.413850,55.349736
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.934485,24.512419,4096,1024,8
par_for,0.744151,30.782044
task,0.603567,37.951855
task_dep,0.602484,38.020085
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.874603,26.190738,4096,1024,8
par_for,0.724329,31.624431
task,0.655032,34.970027
task_dep,0.668064,34.287877
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.857229,26.721556,4096,1024,8
par_for,0.679432,33.714172
task,0.658272,34.797912
task_dep,0.592461,38.663284
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,0.891768,25.686605,4096,1024,8
par_for,0.781837,29.298297
task,0.651637,35.152224
task_dep,0.583859,39.232904
 ,Time (s),Performance (gflops),Matrix Size,Block Size,Nr Threads
seq,1.110233,20.632152,4096,1024,8
par_for,1.107082,20.690870
task,1.190787,19.236430
task_dep,0.693199,33.044605
